iter	Logloss
295	0.03654397559
296	0.03646807748
297	0.0363795794
298	0.03625120782
299	0.03622395503
300	0.03612358163
301	0.03603649102
302	0.03589046576
303	0.03582252395
304	0.03575955456
305	0.03567142843
306	0.03563845038
307	0.03548823056
308	0.03540296179
309	0.03537976365
310	0.03527497798
311	0.03511120829
312	0.03508895563
313	0.03490625571
314	0.03488969775
315	0.0348222893
316	0.03468571072
317	0.03457874012
318	0.0344715365
319	0.03438541772
320	0.03436985965
321	0.03418737435
322	0.03402654414
323	0.03398531882
324	0.03393044767
325	0.0338056253
326	0.03376906188
327	0.03373522342
328	0.03366841374
329	0.03360986915
330	0.03343729974
331	0.03333712077
332	0.03326754401
333	0.03319307446
334	0.03312680727
335	0.03308946818
336	0.03303836752
337	0.03289873007
338	0.03284132464
339	0.03269931679
340	0.03261342534
341	0.03254274249
342	0.03246198078
343	0.03237751653
344	0.03234028788
345	0.032256359
346	0.0322183942
347	0.03220678814
348	0.03212859361
349	0.0320421618
350	0.03191889024
351	0.03180087849
352	0.03171296974
353	0.03162504495
354	0.031576954
355	0.03151405815
356	0.03143832828
357	0.03136629298
358	0.03134138591
359	0.03129815143
360	0.03125025599
361	0.03124179816
362	0.03112117283
363	0.03101328732
364	0.03091331796
365	0.03087707684
366	0.03083765421
367	0.03073472882
368	0.03069106791
369	0.03066923953
370	0.03065361902
371	0.03055963792
372	0.03044787328
373	0.03040860214
374	0.03033535647
375	0.0302988048
376	0.03016957908
377	0.0301281517
378	0.03011368782
379	0.0300771716
380	0.03003481735
381	0.02994227751
382	0.02987517421
383	0.02978865848
384	0.02978116941
385	0.02976709405
386	0.02971516036
387	0.0296484228
388	0.02963978916
389	0.02960570302
390	0.02956927701
391	0.02947508133
392	0.02944785283
393	0.02933839288
394	0.02928656987
395	0.02925677422
396	0.02911668665
397	0.02905050625
398	0.02893855896
399	0.02890924214
400	0.02888377103
401	0.02886951556
402	0.02878597829
403	0.02871049035
404	0.02861210972
405	0.02854357837
406	0.02851348051
407	0.02845096384
408	0.02841638233
409	0.02831762666
410	0.02827805597
411	0.02823056564
412	0.02813225669
413	0.02807537587
414	0.02795174455
415	0.02791765297
416	0.0278877428
417	0.02785834661
418	0.02782157102
419	0.02772708907
420	0.02771292129
421	0.02766604984
422	0.02760505906
423	0.02759693164
424	0.02756332887
425	0.0275275449
426	0.02752452948
427	0.02745573611
428	0.02739656866
429	0.02735478854
430	0.02725813699
431	0.02711800725
432	0.02697947102
433	0.0269424616
434	0.02688643074
435	0.02680459969
436	0.0267682416
437	0.02671500062
438	0.026689341
439	0.02665877676
440	0.02655185436
441	0.02653510506
442	0.02649451295
443	0.0264697777
444	0.02641715259
445	0.02640271377
446	0.0263681672
447	0.02627427903
448	0.02626688361
449	0.02625792257
450	0.02620742809
451	0.02616171281
452	0.0261478964
453	0.02605401416
454	0.02596948161
455	0.0259341858
456	0.02583586343
457	0.02574433618
458	0.02571077349
459	0.02568429721
460	0.02561046656
461	0.0255603861
462	0.02548903015
463	0.02543064283
464	0.02530242277
465	0.02528141421
466	0.02526364267
467	0.02518892813
468	0.02514268639
469	0.02510326579
470	0.0250400415
471	0.02502796105
472	0.02494496119
473	0.02484402996
474	0.0247903353
475	0.02472370281
476	0.02467530017
477	0.02457759741
478	0.0245231594
479	0.02448311938
480	0.02443918264
481	0.0243304889
482	0.02423862505
483	0.02410533127
484	0.02409571013
485	0.02405378701
486	0.02397471326
487	0.02390345553
488	0.02388543954
489	0.02385640263
490	0.02378804939
491	0.02372136123
492	0.02371029864
493	0.02368574599
494	0.02365919058
495	0.02361870422
496	0.02355318401
497	0.02351385449
498	0.02344661715
499	0.02337972055
500	0.02328707459
501	0.02326687133
502	0.02320844067
503	0.0231839376
504	0.02311532531
505	0.0230244578
506	0.02295785203
507	0.02288752799
508	0.02288159693
509	0.02287293197
510	0.02283740079
511	0.02279282121
512	0.02273919366
513	0.02269461517
514	0.02266244963
515	0.02260493075
516	0.0225615517
517	0.02252418761
518	0.02243192804
519	0.02240057755
520	0.02236547457
521	0.02234848087
522	0.02229639293
523	0.02219798514
524	0.02217751929
525	0.02213466192
526	0.0221041067
527	0.02208997809
528	0.02202940024
529	0.02200447258
530	0.02196349759
531	0.02189286787
532	0.02188145616
533	0.02183045845
534	0.02181191402
535	0.02177475831
536	0.02174592573
537	0.02169600165
538	0.02167775693
539	0.02167481415
540	0.02159386526
541	0.02153808789
542	0.02145560061
543	0.0213968628
544	0.021342679
545	0.02132962569
546	0.02129378903
547	0.02127595893
548	0.02123650444
549	0.02121326569
550	0.02115422239
551	0.02113636659
552	0.02106977622
553	0.02104330292
554	0.02103001772
555	0.02096530317
556	0.02095523027
557	0.02089271065
558	0.02087094024
559	0.02081491157
560	0.02080346344
561	0.02073880866
562	0.02071175485
563	0.02069494487
564	0.02066931885
565	0.02064121077
566	0.02059996959
567	0.02054331367
568	0.02051582322
569	0.02047286423
570	0.02043808755
571	0.02042084478
572	0.02039835223
573	0.02036664333
574	0.02034410971
575	0.02029632939
576	0.02020482448
577	0.02017221573
578	0.0201686814
579	0.02009981211
580	0.02007368729
581	0.02006628307
582	0.02004507747
583	0.02004127662
584	0.02003515847
585	0.02002050143
586	0.02000607305
587	0.01999583633
588	0.01998650057
589	0.01997621613
590	0.01996727759
591	0.01993080458
592	0.0199109443
593	0.0198686003
594	0.01984131048
595	0.01983347657
596	0.01978136098
597	0.01977667101
598	0.01977438067
599	0.01975920729
600	0.01971491575
601	0.01966609546
602	0.01962209993
603	0.01957272129
604	0.01955386099
605	0.01950955183
606	0.01944813255
607	0.01939489428
608	0.01937043287
609	0.01933449176
610	0.01932418278
611	0.01924968197
612	0.01923085546
613	0.01922031004
614	0.01917542548
615	0.01915644921
616	0.01908346626
617	0.01905834304
618	0.01903179938
619	0.01899502852
620	0.01895076348
621	0.0188859094
622	0.0188761543
623	0.01885867014
624	0.01884948588
625	0.01882907272
626	0.01882184421
627	0.01880796534
628	0.01880137969
629	0.01878767658
630	0.01873611067
631	0.01871473613
632	0.01866917296
633	0.01866372071
634	0.0186193935
635	0.01854911733
636	0.018505918
637	0.01848992521
638	0.01845626927
639	0.0184388695
640	0.01842714498
641	0.01838994717
642	0.01838460934
643	0.01828695424
644	0.01821400953
645	0.01814309258
646	0.01809703064
647	0.01806105745
648	0.01805566668
649	0.01804971842
650	0.01804077017
651	0.0180338321
652	0.01796547419
653	0.017930994
654	0.01792715499
655	0.0179207642
656	0.01787453692
657	0.01786973755
658	0.01782583316
659	0.01782087497
660	0.01781192611
661	0.01776521447
662	0.01775675189
663	0.01775188807
664	0.017699339
665	0.01769170915
666	0.01768579311
667	0.01759837388
668	0.01757207823
669	0.01755752293
670	0.01751360921
671	0.01746820807
672	0.01743137048
673	0.01739174964
674	0.01738788343
675	0.01736762033
676	0.01732044624
677	0.01731147227
678	0.01728249547
679	0.01727708329
680	0.01721637215
681	0.01715954933
682	0.01714160575
683	0.01713721383
684	0.01709670012
685	0.01703855499
686	0.01700378525
687	0.01699675521
688	0.0169480492
689	0.01689922366
690	0.01689392574
691	0.01687435456
692	0.01683410146
693	0.01682247663
694	0.016792168
695	0.01672307006
696	0.01672016254
697	0.01668876843
698	0.01664429494
699	0.01664106584
700	0.01659647964
701	0.0165788182
702	0.0165735505
703	0.01654112064
704	0.01653546165
705	0.01652042399
706	0.01651756448
707	0.01651431578
708	0.01650584057
709	0.01647288608
710	0.01644717965
711	0.01644464275
712	0.01643753986
713	0.01643274311
714	0.01639567218
715	0.01639224549
716	0.01637917303
717	0.01637257625
718	0.01633357958
719	0.01633234971
720	0.01630121958
721	0.01626332088
722	0.01625960287
723	0.01619463974
724	0.01615634165
725	0.01615003163
726	0.01610633805
727	0.01610273692
728	0.01609689581
729	0.01606861067
730	0.0160365392
731	0.01601904465
732	0.01595261363
733	0.01594683468
734	0.01594281546
735	0.01591889963
736	0.01589492365
737	0.01585716873
738	0.01580743469
739	0.01580615736
740	0.01577763829
741	0.01577291817
742	0.01576430201
743	0.01575767672
744	0.015753962
745	0.01574516518
746	0.01574071689
747	0.0157368939
748	0.0157333478
749	0.01572784555
750	0.01569914299
751	0.01566747122
752	0.01566103445
753	0.0156538197
754	0.01559938776
755	0.01559480809
756	0.01559369987
757	0.01558611079
758	0.01557120562
759	0.0155155281
760	0.0154775633
761	0.01543754204
762	0.01543410892
763	0.01540095634
764	0.01537075848
765	0.0153605113
766	0.01532799257
767	0.01530035737
768	0.0152846521
769	0.0152317839
770	0.01522349189
771	0.01518684786
772	0.01513207528
773	0.01507929166
774	0.01506972355
775	0.01504761551
776	0.01503228987
777	0.01499990046
778	0.0149719058
779	0.01493833274
780	0.0149028192
781	0.01487624868
782	0.01487051077
783	0.01484234903
784	0.01483685977
785	0.01479652361
786	0.01474959399
787	0.01474518855
788	0.01469203436
789	0.01468528685
790	0.01468133838
791	0.01467433493
792	0.01463100917
793	0.01462586822
794	0.01462357771
795	0.01459920009
796	0.0145959377
797	0.01459255266
798	0.01454486557
799	0.01452699648
800	0.0145096004
801	0.01450455932
802	0.01449504127
803	0.01447078346
804	0.01441961757
805	0.01436749852
806	0.01433810855
807	0.0143109822
808	0.01426856227
809	0.01422476963
810	0.01419540646
811	0.01417065363
812	0.01413875422
813	0.01413349495
814	0.01410390303
815	0.01406067814
816	0.01405732735
817	0.0140237383
818	0.01398986051
819	0.01394087061
820	0.01391845155
821	0.01391295859
822	0.01387661421
823	0.01387457552
824	0.01387170342
825	0.01384022963
826	0.01381217231
827	0.013809002
828	0.01379074917
829	0.01375863772
830	0.01375327148
831	0.01375027237
832	0.01374734875
833	0.01372289726
834	0.01369420217
835	0.01367145932
836	0.01365771913
837	0.01365224654
838	0.01364942752
839	0.01363172438
840	0.01362891943
841	0.01359460059
842	0.01356430637
843	0.01353248949
844	0.01348811959
845	0.01348467196
846	0.01345562698
847	0.01345290863
848	0.01343041916
849	0.01342765052
850	0.013403126
851	0.0134003881
852	0.01336735816
853	0.01336298121
854	0.0133287891
855	0.0133112919
856	0.01326142522
857	0.01324156078
858	0.01321246576
859	0.01319350048
860	0.01319086663
861	0.01316521412
862	0.01313690551
863	0.01308795239
864	0.01308186206
865	0.01307921261
866	0.01304081306
867	0.01301102203
868	0.01300834791
869	0.01300119978
870	0.01298908352
871	0.01295347659
872	0.0129479488
873	0.01294539058
874	0.01290703351
875	0.01288775974
876	0.0128846358
877	0.01285524148
878	0.01285104858
879	0.01284634774
880	0.01281500304
881	0.01281083132
882	0.01279848657
883	0.01275376967
884	0.01271697622
885	0.0127139708
886	0.01271138503
887	0.01269122293
888	0.0126893775
889	0.01265333505
890	0.0126346445
891	0.01263041415
892	0.01261447583
893	0.01258606092
894	0.01254307773
895	0.01253946411
896	0.01253702741
897	0.01251021753
898	0.01250549918
899	0.01248150818
900	0.01244445841
901	0.01244079421
902	0.01241745064
903	0.01236046268
904	0.01233317997
905	0.0122979119
906	0.01229330326
907	0.01226494174
908	0.01226259911
909	0.01226018627
910	0.01225585672
911	0.01222907968
912	0.01222256843
913	0.01219731833
914	0.01215611013
915	0.01215156298
916	0.01214929296
917	0.01214701845
918	0.01214321867
919	0.01213727069
920	0.01210276631
921	0.01209140454
922	0.01207268135
923	0.01206913709
924	0.01206687739
925	0.01203343269
926	0.01199303205
927	0.01198944138
928	0.01197292513
929	0.0119418125
930	0.01193712956
931	0.0119042299
932	0.01189866582
933	0.01187470457
934	0.01187229845
935	0.01183317037
936	0.01181720083
937	0.0117793231
938	0.0117767296
939	0.01174111219
940	0.0117374515
941	0.01170045185
942	0.01169712883
943	0.01167938979
944	0.01166001831
945	0.01163910459
946	0.01162553197
947	0.01161316615
948	0.01159071523
949	0.011588009
950	0.01158070535
951	0.01156374773
952	0.01153390007
953	0.01151382408
954	0.01149291533
955	0.01146410651
956	0.01146146313
957	0.01143589492
958	0.01143051016
959	0.01140230701
960	0.01138185879
961	0.01137932368
962	0.01134220149
963	0.01133877634
964	0.01131116186
965	0.01130727574
966	0.01129704492
967	0.01127799742
968	0.01127519487
969	0.01125708953
970	0.01125493366
971	0.01123399049
972	0.0112300726
973	0.01121406091
974	0.01121123873
975	0.01119038887
976	0.01117795054
977	0.01115548465
978	0.0111462436
979	0.01112975562
980	0.01109602275
981	0.01109342244
982	0.01108865702
983	0.0110710728
984	0.01106858514
985	0.01106335092
986	0.01104027474
987	0.01103766732
988	0.01101766414
989	0.0110153123
990	0.01101276194
991	0.01100339389
992	0.01100070916
993	0.01098878664
994	0.0109691564
995	0.0109541045
996	0.01093990289
997	0.01092826423
998	0.01092590721
999	0.01092591667
